Account Solana;Token Account Solana;HolderAddress BSC;Balance;Balance Decimals;Public Tag;Owner;
;;0x9fe6b76f63a7b554455e6873da1e0a196174258b;297;297.450.000.000.000.000.000;;;
;;0x7a128b240f698a8bebc6b4185dbf86f815e82502;297;297.396.449.900.000.000.000;;;
;;0xddb50716e35d9efeaf645578bea5a6d5333f176d;297;296.788.603.500.000.000.000;;;
;;0x35c0e8ca4fc4254521215f2a2498e7f9607c9b8b;296;296.422.535.600.000.000.000;;;
;;0x858c34e2f117b6edbf650a09e1f9a4417efeffbf;296;296.373.178.500.000.000.000;;;
;;0x6ac457e40a12296390ba2de03e064eda2d37e1cf;295;295.215.667.500.000.000.000;;;
;;0x555ce236c0220695b68341bc48c68d52210cc35b;295;294.610.684.000.000.000.000;;;
;;0xb1de04d769153278b1873af634eef494e22da6c3;294;293.643.141.700.000.000.000;;;
;;0xf7d1f9dbd2d6fde6b584a50a047830d96d23ce91;293;293.479.056.300.000.000.000;;;
;;0xb721fb3b253b1e1f87f785c9aa1ad8fba6bacc20;293;292.783.199.900.000.000.000;;;
;;0x757d16cfd92a01abc88061c19c5fdb3bfa0d04dc;292;292.432.962.300.000.000.000;;;
;;0x53122a4a1061bfacdc8bfbbfe0ab81e4cb5e9107;292;292.269.423.000.000.000.000;;;
;;0x3a4082b2a22b92eca784ba6e080ee9287e4654ea;292;292.260.297.400.000.000.000;;;
;;0xe5f40120a532fa5829c5c3dd974fc1cb0a160f8c;291;291.172.224.900.000.000.000;;;
;;0xf71b2a5d53a05946a1a25741f8126f5afa24c8a4;291;290.890.698.000.000.000.000;;;
;;0x49dee897ef2cdd216bf7c6d84845042f572cc623;291;290.805.346.200.000.000.000;;;
;;0x258ad77210423edca79a477d406d084521aaea6c;290;290.129.909.400.000.000.000;;;
;;0x7e24f9701c0bf06b2e3435420c4cbcc26ddf012e;290;290.074.781.700.000.000.000;;;
;;0xa04719f0a4b51deae372ccb948f8222d3fcb837e;290;289.606.770.800.000.000.000;;;
;;0x69450fd6599b1e7b0864aafa62095b2de343ae98;290;289.555.817.000.000.000.000;;;
;;0x444fc05407d1020cc7b3e25bc6d0f2ce02aa1007;289;289.013.360.700.000.000.000;;;
;;0x4cf273355e306bf9cb38386f78ad06503ad8508e;289;288.691.640.500.000.000.000;;;
;;0xd48dc53f1e07dcce7737183f078f3b0a365ab69b;289;288.647.341.900.000.000.000;;;
;;0xf7a4031ef91621123bef894de78a6ad4c6214759;289;288.617.737.600.000.000.000;;;
;;0xb5fa602564c9e70a998b56027115806c67afafa2;288;288.416.289.700.000.000.000;;;
;;0x74c00084a27fb72b138f94c0eee5e1273a15b8fe;288;288.202.363.000.000.000.000;;;
;;0x76fc241df08520195fc7f29d8fce355afc838474;288;288.081.693.900.000.000.000;;;
;;0x2b8b2dbe9db49875ee3c4041b50251c6f0ca81be;288;288.023.988.800.000.000.000;;;
;;0x1fd00bf9af031110a4fc8b7e1fb1938c473c7515;288;288.021.769.700.000.000.000;;;
;;0x5b9660c8be87abda9071616ad5156d0c698ba90e;288;287.849.416.200.000.000.000;;;
;;0x6a9165739acdba5234d42ac9eb449e0bd0e7ad4d;287;286.827.138.800.000.000.000;;;
;;0x50c9521ef4c24da72e3da9d0e037ef36b7003ec9;286;286.376.027.900.000.000.000;;;
;;0x570c6606baff2bc559e0c793bd080522de206609;286;286.360.015.800.000.000.000;;;
;;0xd47914b54ebe726a84127699087bba20c689f1bc;286;286.014.433.300.000.000.000;;;
;;0x4075003efe9730f672f885ea6267c4ed1294b9cb;285;284.868.461.200.000.000.000;;;
;;0x65da3183f7fcb8a0a10348ed8f6a9343abd4b476;285;284.816.055.300.000.000.000;;;
;;0xe21e1a4cc32f1e70a56f08629ee63c7c1423ae46;285;284.749.847.700.000.000.000;;;
;;0xb04d21eb3906ba7449b07a3fe993251afbf4d25d;284;283.914.984.100.000.000.000;;;
;;0x09c819ebbd76d3aedc7046fed2f8c26cf6fcd48e;284;283.883.378.300.000.000.000;;;
;;0x4cbe1c49b0a5a2e22c788e28ee774773b801d144;283;283.384.457.100.000.000.000;;;
;;0x66e40c03be103daf7a56a800ada9b6845d896bfe;283;283.069.862.900.000.000.000;;;
;;0xcb75cb6aa316350b1410a304734e8613fbc73f27;283;282.955.891.500.000.000.000;;;
;;0xb5c59b1b2b770493cd815fef0b4035623f7eb674;283;282.940.000.000.000.000.000;;;
;;0x5464b766fc74999ce6408e585e931013f7fca7e4;283;282.800.779.300.000.000.000;;;
;;0x085ef24bc860eda69b389c97fc2dc2ccd27e372e;283;282.768.055.700.000.000.000;;;
;;0xd8a9ddbebe3886ed1e571d0a4b1028e036461a8d;283;282.615.767.800.000.000.000;;;
;;0xe0ef26adcf52e1c9cbdce718f73caf0da6cf7465;283;282.573.049.300.000.000.000;;;
;;0x221d92f9574ba179c47a3f1ae0b2fdc455ce8d74;282;282.213.556.300.000.000.000;;;
;;0x857c96c5ceb8f63a851c8afffb3f7916c2659322;282;282.095.340.900.000.000.000;;;
;;0x935f2377164b0da4b86f37a66f17e29003cad337;282;282.001.154.600.000.000.000;;;
;;0xb79225637d7f7a91419b2a1fc635ae4bdf4fa376;282;281.840.210.800.000.000.000;;;
;;0xfe6346ae4e780b706585bc7fb3e9c36677009f96;281;281.439.732.800.000.000.000;;;
;;0x57f8eacfdd75c4c0b433b2d57b584909953544f0;281;280.613.677.000.000.000.000;;;
;;0x0188a1c1401e98df692c00713ce42cc45e6414c7;280;279.750.511.600.000.000.000;;;
;;0x1c72f9217354a37c21cb07eb8c7bb118156d0599;280;279.567.028.700.000.000.000;;;
;;0x7a85928bb1a778a4fdc67df9951ec3b05fa29463;279;279.236.300.300.000.000.000;;;
;;0xf787d6214ce4c695617f20954dfce0f8bd5675ec;278;278.067.109.100.000.000.000;;;
;;0x2502db84f71cef4ae1287fd0476385c4db7f800c;278;277.661.093.100.000.000.000;;;
;;0x57c724fb5973f544b79ce4685722c015b604968e;278;277.605.434.100.000.000.000;;;
;;0xadccac3acb285c4b68df7974f99a4322fd4ebbf0;277;277.003.356.000.000.000.000;;;
;;0xfb5fa95aa6bbfe1403806253669d2f2ac698da96;277;276.622.187.300.000.000.000;;;
;;0x7544b56d6b53dcbb17fcf55288c7798b8cf97b00;276;276.287.473.200.000.000.000;;;
;;0x3865c7d6821af6f4436bac4bf11aba097e6fa935;276;276.105.934.800.000.000.000;;;
;;0xa795b5236ee1675da8230bfea18f774137f843c3;276;275.577.851.600.000.000.000;;;
;;0x19e0fa8d844c68c14c5afdc72f4a6a935aafe050;275;275.162.878.500.000.000.000;;;
;;0x94dc4d43a91873ce12a4615d7f69921ff90da0dc;275;274.940.585.500.000.000.000;;;
;;0x120f6c31631b392f6937e26fbd592f54791cc7f0;275;274.612.183.500.000.000.000;;;
;;0x43d9e29f26eda34a2011ed146379836da892f27a;274;273.924.376.800.000.000.000;;;
;;0x976e7a2a3034987cfce2f5f95e5f3f3de903ce04;274;273.832.580.500.000.000.000;;;
;;0xe53cc4347804d066de40e947a7e2affcec1df82b;274;273.647.497.000.000.000.000;;;
;;0xb0aea6dfdfa9e6c224b9dc9f677cc7a1d6d0a50e;274;273.572.881.300.000.000.000;;;
;;0x64d2affc500855c70c015fbdce8668b6cd960938;273;273.478.960.300.000.000.000;;;
;;0xdbd0c2c87681833c6dd6d464544714b66e04bf94;272;272.463.929.100.000.000.000;;;
;;0xf0bf32d98432e4cea614b37a1a2ed43b26eb5318;272;272.262.765.500.000.000.000;;;
;;0x54b8a93f4d1296a147d3fe69bf6987df52770aba;272;271.984.065.000.000.000.000;;;
;;0x8c32ecb2a2007a64694426db8882f19fa6fb1d86;271;271.490.635.400.000.000.000;;;
;;0xa1bdf51806c7a1f6d668150fea0cc0659e9b40f3;271;270.887.839.800.000.000.000;;;
;;0xe96659f924223be42940c0c6d702ed507c9975b9;271;270.692.686.200.000.000.000;;;
;;0xa4ee889a59019128fd0b97ca64295178821b523a;269;269.262.795.000.000.000.000;;;
;;0xd5289c900fcfa26cc7cfc57a0a32803d54755cd3;269;268.781.654.000.000.000.000;;;
;;0x65958e9abe3f9b6dd1a53f7cc4df151af8072a63;269;268.756.859.700.000.000.000;;;
;;0xe8dffafd5f679ef99a37bb0dfa52d64622af96ef;268;268.135.080.900.000.000.000;;;
;;0xdee14746f25d4e47227bb272d225b22bd5cd256c;268;268.028.515.100.000.000.000;;;
;;0x26b88711318f49f28eef1476df562dea504e1e30;268;267.673.480.800.000.000.000;;;
;;0x07e38917a5cd4c3e3c1ee414db70e59619460ef0;268;267.630.814.700.000.000.000;;;
;;0xd2e564b53775145e1e2d7901aa7602badb7df66c;268;267.516.752.300.000.000.000;;;
;;0xd81b192b32bb4835b3d09fc40719c235709119ee;267;267.447.391.700.000.000.000;;;
;;0xf27d385eb3b08610c22ec05720e77c79b2f62534;267;267.433.947.100.000.000.000;;;
;;0x4dc5b5cccd493e76a449f3e790ec4f7a27ff939e;267;266.917.149.600.000.000.000;;;
;;0x3dbf7660a298bfc0f025ea7b1378fc8c796df6be;267;266.867.440.200.000.000.000;;;
;;0xcb0b99363bac0e9df1c559a90c78e027cb20241e;265;264.933.632.700.000.000.000;;;
;;0xe702bf459fdf6d36c8fe23a45b362f4c50c0283c;265;264.681.441.300.000.000.000;;;
;;0xbb04f534756f656238b6c68262493d727f2a86cb;264;264.447.365.400.000.000.000;;;
;;0x22e3ef2fcf85d4f00d8a3a404617bb95f08bdb0e;264;264.399.988.700.000.000.000;;;
;;0xd3da3aaaf0648bf7e09d668939bfa674943e0758;264;264.350.503.200.000.000.000;;;
;;0x2419bee1f4e24e72b688932eabac54da6f6ebee8;264;263.980.854.500.000.000.000;;;
;;0x06a3f68e905a43be361041626f6d890fe10fe4a7;263;263.353.620.600.000.000.000;;;
;;0x9e58ed4811792215f6434bdceaeb0b70cc649123;263;262.947.977.000.000.000.000;;;
;;0xb5727cb668953c3ff44ad364a096286fdacdab3e;262;262.075.961.600.000.000.000;;;
;;0x11ca2c49dae5a1d44b7bac0b6c7c2ee20fb31416;262;261.904.794.600.000.000.000;;;
;;0x28e2ea090877bf75740558f6bfb36a5ffee9e9df;262;261.745.879.400.000.000.000;;;
;;0x3989115e49a18e62bb70d064ed5bc9764d755168;261;260.901.672.100.000.000.000;;;
;;0xbea26b6b13e853040336f2fe68228cff91ad0573;261;260.576.255.000.000.000.000;;;
;;0x6d0f61769e9ea3886e19f2877b6f35ffc1003a0c;261;260.520.347.000.000.000.000;;;
;;0x5f0092b83f74d45f63ffd0af779b3c3b2176d3dd;260;260.095.678.000.000.000.000;;;
;;0x466135a28022b5b12bb7b7afc4b85b38cb2d372d;260;259.980.397.700.000.000.000;;;
;;0x92e0d3af105f13a78d01d6a9a6bb96ba61e5084c;260;259.898.707.600.000.000.000;;;
;;0x3e67a31dd259ac3a38eb11b42537e91c5cd73be4;260;259.888.323.500.000.000.000;;;
;;0x83052e698f60a273d0e7e82d44a63192d06849a7;259;259.130.149.800.000.000.000;;;
;;0x21fb0387255a55b9916ef3724c4dfefd48ce1a4c;259;259.089.808.600.000.000.000;;;
;;0x8a0bd53ac1cb7576ed0ace89a404ca99e2dedc05;259;258.947.051.600.000.000.000;;;
;;0x420d2b8baa5e3b19babb8c70af1e1710cbdb9494;259;258.877.482.800.000.000.000;;;
;;0x35747df47ea61b9847e3906a582af89b6142dc34;259;258.812.879.600.000.000.000;;;
;;0x9b9fe0bbf21cc5313787417f5b4178d2f0f66f18;259;258.674.580.900.000.000.000;;;
;;0xa5a1195a457c8e4ff84708ead3c41f3c7ee95d5f;259;258.582.084.800.000.000.000;;;
;;0x24157a124cc87151a8d81579b6d6913246e0f309;258;258.454.371.500.000.000.000;;;
;;0x9e743c7eca2561ee3272cabed03e9a76b8df1d30;258;257.816.529.100.000.000.000;;;
;;0xffecc6cf71b4540a043abf5bb8b7662c75c8459d;257;257.248.504.400.000.000.000;;;
;;0x04fb42a5efd7b5df6b9a0198d5fd8e2c4f4d71a9;257;256.892.806.100.000.000.000;;;
;;0xe9185d1b35cbc7d382ecb64253878bddde15d9a9;257;256.784.088.500.000.000.000;;;
;;0x8fd79f890e986db8f797c698cfe35a1ed18d2879;257;256.760.509.800.000.000.000;;;
;;0x0b51c6934e8b2e6393de7e584c411b68eb1a2419;256;256.156.072.800.000.000.000;;;
;;0x3569fbc7ad944a84f2fec578f816ecf30f9c46b5;256;255.994.746.200.000.000.000;;;
;;0xdad268aa15910e8529c045ceadc8f2f9eab7f01a;256;255.842.654.200.000.000.000;;;
;;0x1a3def908c70f0e8735fc24461864d061f1059cc;255;255.091.275.500.000.000.000;;;
;;0xeefec3bde8b60c89e8245e7ad12f4f4a50b902ed;255;254.867.257.000.000.000.000;;;
;;0xbbc8097f5e080cdda89f8bd20d8a2eaadffbd90d;254;254.070.266.200.000.000.000;;;
;;0x1ba91c6e0f6ce73a280e2cae15b9a6cb3c763ec0;254;253.716.201.100.000.000.000;;;
;;0x93b31b91c9e09d42656c21c270d5501eeec7ba57;254;253.716.026.400.000.000.000;;;
;;0xd37e959d4c05966e08ec747537aeaf694643148c;253;253.146.211.800.000.000.000;;;
;;0x818add981b847bbe7c0bbc1bc0b2d4c2c7aaa1a0;252;252.332.720.900.000.000.000;;;
;;0xa364d2c71eb401ca8d42f4e27aaeb43cdd5f8f27;252;252.306.469.700.000.000.000;;;
;;0x6cfc4f1a7ff16f63a35493916c9b06aad56e425c;251;251.353.161.000.000.000.000;;;
;;0xa10974f9cc5a27236e0273c66f1c5fcc972f4ca0;251;250.926.320.000.000.000.000;;;
;;0x25c99721e998784e58eb4cae2157de1ddfac09f3;251;250.637.806.900.000.000.000;;;
;;0x19af7b63d6462650f9b04d211e1e68d324e4ac95;250;250.347.293.100.000.000.000;;;
;;0xf948144bc6601b551086a9ad9479eeaaabdb183e;250;250.341.950.400.000.000.000;;;
;;0x704de7f7801ae62c131ccb0db2d9e346adce2c37;250;250.277.078.600.000.000.000;;;
;;0x1d3988e5d84d48302c46228852feb00406c908ae;248;248.416.370.400.000.000.000;;;
;;0x34886b5f904c3524c609022d74829146e4ae5af0;248;247.860.559.000.000.000.000;;;
;;0xe834269dd681ebcfd0c4c4458d882950121023af;248;247.746.094.500.000.000.000;;;
;;0x7963e4b074cfe267854af5d87fb3bafe2a95f80d;248;247.661.070.300.000.000.000;;;
;;0x5aad28bb1485a877e8cab1e6ad27a9d90d70c4bb;247;247.357.668.100.000.000.000;;;
;;0x4a2819ab881b6b661dd57016f3a67e3f19470f9c;247;247.139.115.800.000.000.000;;;
;;0xfb9612281667ad0a8142016deefd927d60b5383a;247;246.858.560.600.000.000.000;;;
;;0xdc0053e5e269d66565b27917f0e3bbf12025199e;247;246.806.110.300.000.000.000;;;
;;0xbed2c02c55f4f79b5a61175da113b64f26e45fd4;246;246.496.466.700.000.000.000;;;
;;0x21c95314f95b0846a13f432c9edd357c7fca43a5;246;245.952.625.900.000.000.000;;;
;;0xe8ad22d03ef585d5ec51363c68863bcd5f221cdc;246;245.800.705.600.000.000.000;;;
;;0xd7e2dacc6331cd0443515c76a78b848b4b343ef2;246;245.761.231.100.000.000.000;;;
;;0x67bec77035c5d9c9ad7a7feaa507b5faef5aaa7f;246;245.624.070.700.000.000.000;;;
;;0xff6b6ebe5466ce844cee356e6b9b0da5328111fb;246;245.573.479.800.000.000.000;;;
;;0x23a3af42b722164f2d56cdd306c5356cb4b2ab11;245;245.449.571.300.000.000.000;;;
;;0x6e557ef75b1546e0edd8c1102f4fdbf3383ae887;245;244.838.154.800.000.000.000;;;
;;0x0a60089a148225de598844622d489ba303aa76b5;245;244.597.842.200.000.000.000;;;
;;0x13ea0dd8634edbc5510464a87539b895f8b1963f;244;244.340.863.300.000.000.000;;;
;;0x60f03f2666d23ba1f4e269cb19c455e1c9b5059b;244;244.157.063.700.000.000.000;;;
;;0xc40c32e6d3f782ef2ff59176cfec3b3885174a24;243;243.431.503.800.000.000.000;;;
;;0x2ac8313b0e1f6250654f18f315c10c676a679829;243;242.888.250.600.000.000.000;;;
;;0xe2097476637f1e427dbeca94f7ee3769096ff916;242;241.903.821.000.000.000.000;;;
;;0xfb4c8fef2b853d9f5917c6010bef91293d5a5202;242;241.681.241.800.000.000.000;;;
;;0x98360daf9ce8315d527c2a744da6a0fd71575f7e;241;241.087.526.200.000.000.000;;;
;;0x4987b01adc220bbde2d7e8ff57e3883493d4c5f4;241;240.806.002.500.000.000.000;;;
;;0x8f3798b8b0d95ad8ac950f6fde4c7e637e03501e;241;240.763.384.400.000.000.000;;;
;;0x62873838f8e98f9c20668d8d2f262d2fec7b63ff;241;240.759.288.200.000.000.000;;;
;;0xbc8b1ab10695523da2fa2ff603a39835b4d62e44;240;240.249.825.000.000.000.000;;;
;;0x19eda9105019406a0957c54ebb7380ee9265f4eb;240;240.000.000.000.000.000.000;;;
;;0x7cd1b7ea4dc86b85aaec6ca792c0d4827164dba0;240;240.000.000.000.000.000.000;;;
;;0xaac405910626ba755fc5ccf7b7a7b70574da2665;240;239.731.347.700.000.000.000;;;
;;0xf2269546983d67f2a2975cf389fdc69e4546bb54;240;239.717.810.000.000.000.000;;;
;;0xc722f559d380d111fa4d8b3a840bba1f5e823c3d;240;239.514.391.000.000.000.000;;;
;;0x15f2bd50128151ce7f1d40c0f6d217ccc9941174;239;238.925.128.400.000.000.000;;;
;;0xb79bfa78bad1673b7205a9cc676679f26df300b0;238;238.450.273.700.000.000.000;;;
;;0x45322ea149ec57d355fcebe948f6944986d1a05e;238;237.917.776.700.000.000.000;;;
;;0x56e43de138731ea4f38734e803daf2958922def6;238;237.911.938.500.000.000.000;;;
;;0xc77224f80c9dd1c378b7676487b242de495db666;238;237.860.968.300.000.000.000;;;
;;0x49842fc28f663a4b83ddd3f2c795341709435b5d;238;237.653.981.000.000.000.000;;;
;;0xc9871b1a4ba3889374700b1c8acfe6bb9c8b41b0;237;237.457.699.500.000.000.000;;;
;;0xf0a1003ec54bd889ba3cf22fe0179a32f51affd8;237;236.986.991.900.000.000.000;;;
;;0x12123e621d9e3ce0f0007e6e8ee0124f9f3fda11;237;236.943.113.400.000.000.000;;;
;;0xf13c4436a02a280cfa3ac89a74b7b158bc1a011c;237;236.753.460.200.000.000.000;;;
;;0x8d50e9e076499b644edfac60525a133e2265cf3e;236;236.487.576.700.000.000.000;;;
;;0xcde66b4a395b065cd73f47eb5bbc67136405192e;236;236.069.976.900.000.000.000;;;
;;0xb4bfc624894accb6db6a6f3351f0bab742ac117f;236;235.998.443.400.000.000.000;;;
;;0x10a0d7aa6fdb8c120266dab1efdc2a0a0be0c0ae;236;235.917.039.200.000.000.000;;;
;;0x8ad086ecdb96acbe602efe0f9784c7bf8069c206;235;234.925.726.300.000.000.000;;;
;;0x0257e54fb88e143511cd2e4b94aae8e1fa6de520;235;234.720.159.000.000.000.000;;;
;;0x307de9244861d177558372c2fe14f0d8e30a2269;234;234.451.814.900.000.000.000;;;
;;0x9ec74f26bb672d5f08023a850dab84039677de58;234;234.341.318.100.000.000.000;;;
;;0x87aaf31365a7bfaed6b5329f4441d8c3553cb090;234;233.934.290.800.000.000.000;;;
;;0x09946c5ef9dd647e05138cc3e11c060320d64653;234;233.559.835.400.000.000.000;;;
;;0x3149bb2bf47f981c30095b64fface3810459e527;234;233.528.291.900.000.000.000;;;
;;0xb3e389e8ee84212631f2059c32647846d136173c;233;233.227.484.000.000.000.000;;;
;;0xc2e3fe1f0a6ff38d84bd98ec0ab7d14ec8dc3a28;233;232.860.946.000.000.000.000;;;
;;0x09a267cfe7096f8d8b16dc7a8c0db8beacd29994;233;232.725.167.100.000.000.000;;;
;;0x04c0bef7e79ca2dd4bca79e204f7c9a77c08ab12;233;232.502.073.000.000.000.000;;;
;;0x9c9314697920fbcda55ec7c335dd5b003617f1dd;232;232.295.747.200.000.000.000;;;
;;0x20657346b66cf00261cf1cfe6484235f11a3b87e;232;232.233.131.300.000.000.000;;;
;;0x0f28584a716bf843dbee156f7eaf5bd58ff2cbdb;232;231.565.115.400.000.000.000;;;
;;0x546753e7864d283294d25901da4b4477ed18877e;231;231.232.084.300.000.000.000;;;
;;0xa2e973d55549d04003fb4bd0b809a1ec52e9830f;230;230.140.238.100.000.000.000;;;
;;0x375698627024301af38d9f5554011c89dba8f765;230;229.799.071.100.000.000.000;;;
;;0x0914c64e1387073c56fb44716f064816bf8cd3da;229;229.340.369.600.000.000.000;;;
;;0x48479a0bbf0b07c2e50d849e39368d348982d47e;229;229.273.926.900.000.000.000;;;
;;0x88da46c9e10f2e4f233896265eaa0c4d3bdf5e7b;229;229.168.773.500.000.000.000;;;
;;0xdad91710dcfb2e1d9cc78b8bd6e2e5e4363b453a;228;227.769.391.900.000.000.000;;;
;;0x183e0cffef31a1a6ea2c188480c58cd0496e41de;228;227.622.267.600.000.000.000;;;
;;0xc669a57b9216b366643dc919e70509403a2706d4;228;227.607.179.300.000.000.000;;;
;;0xf2794328fe036d73d03f77cc35ba682ded3c2955;227;227.455.733.000.000.000.000;;;
;;0xe0326d0bf2b5158b9577abd1c20751612cda820e;227;226.877.889.800.000.000.000;;;
;;0x3799dd5a0388eeea56bfa26e361d79438ab71808;227;226.615.411.400.000.000.000;;;
;;0xc0566a635261fb24038b48ae2b5e78dc4f4163df;226;225.992.843.600.000.000.000;;;
;;0xbd72df7790ae8263b22c9f38472b1975f5cb27d9;226;225.878.072.000.000.000.000;;;
;;0xcb2449bf1eb0259d9ec8a01ffefd041d04bedf68;226;225.702.889.000.000.000.000;;;
;;0xafcaa153650a5a8c259684d9d5dc23b0f06b48be;226;225.673.821.000.000.000.000;;;
;;0x68a8c2bf205cdf6f462ccde0790b467abee4075d;225;225.456.815.000.000.000.000;;;
;;0x512cdee071f792f8c0f7a83f5d773a62fb39593c;225;225.430.185.100.000.000.000;;;
;;0x01dff9fa4331f55a7c9b781f39414b3cf39a3747;225;225.237.166.600.000.000.000;;;
;;0xcd7d4c94e62e31b6dd768ebbf72e22da58aa41d4;225;224.954.184.000.000.000.000;;;
;;0xf72213594266db9fa9295d3ed69fd32d174ead8b;225;224.772.030.700.000.000.000;;;
;;0x476e1c173ba654e8d2449b42db48a9ab54fafa30;224;224.237.406.100.000.000.000;;;
;;0x117346b4c041e8ce5ad8f7faaa16579a056baa55;224;223.702.241.500.000.000.000;;;
;;0x919cfc1881239879bebf7a94827e15f0a4ee965c;224;223.530.245.300.000.000.000;;;
;;0x8384f32ab1df1dfe45ae1694456b03033e9aa1b0;223;223.248.590.100.000.000.000;;;
;;0x74c3c95d5ea54fabdbcb3785bada3da64828d0ed;223;223.043.175.200.000.000.000;;;
;;0x161ba15a5f335c9f06bb5bbb0a9ce14076fbb645;223;222.708.794.000.000.000.000;;;
;;0xfd8d19232d37c96cf74c33b710f14d61eda51a09;222;222.387.878.500.000.000.000;;;
;;0xab699517fb14117924ef136ab4fb7739ac4f609f;222;221.654.511.800.000.000.000;;;
;;0x2c2179462eaf3b4b901a5fa808baab29f51423a6;222;221.529.935.800.000.000.000;;;
;;0xc60c5420e0349a0ee6426a127fb3d5971162214d;221;221.176.988.400.000.000.000;;;
;;0xb941dcbfec16169ced16117ee41e67cdc645e803;221;221.139.488.300.000.000.000;;;
;;0x970a6d403e8a15b24336113be28cce5c642e5577;221;220.708.836.800.000.000.000;;;
;;0x9c8cee6e0ad175976d855d1ab2bbd52449a1f130;221;220.534.543.700.000.000.000;;;
;;0xaee30a4f7ff3bb75da0babb3e0e3ff22d72deb13;221;220.509.859.900.000.000.000;;;
;;0xd94d34b155b407f24f2607542ae1a6e2e861fb33;220;220.489.227.200.000.000.000;;;
;;0x154415b8e19ca4c4d53f4d5f956cb5a09ee6c8ea;220;220.142.203.800.000.000.000;;;
;;0xe7e171bc5962139e6e95f012bd8d62b74492f144;220;220.137.934.100.000.000.000;;;
;;0xfe2f30d58ea7f23700eef72f5f0952cf0b57d33e;220;219.988.342.400.000.000.000;;;
;;0x96a3f577f0fe6fb3704e90589da0e3146d861cd3;220;219.856.375.500.000.000.000;;;
;;0x480408f3051dec28fbba7eea1a3a43ab409b1e4a;219;219.054.568.300.000.000.000;;;
;;0x3ee733881624cd92be9139c0b3c1b8d3c77a0e48;219;218.877.207.400.000.000.000;;;
;;0xc10c34be9a167826e8ba2844962ead30d54cec95;219;218.683.136.000.000.000.000;;;
;;0x27c6ef71438e21fd78110329e180f8d0f07eaa71;218;218.186.959.700.000.000.000;;;
;;0xa5c0084c63b5be2835ff71095624406cb46fe979;218;218.068.199.600.000.000.000;;;
;;0x0dcbae366d14b9d3b77377a71bac29509c46879d;218;218.000.000.000.000.000.000;;;
;;0xfccaf1270cece3d700597d44a94a36891f50f059;218;217.590.850.900.000.000.000;;;
;;0x1a87123828977ccd71ab13edf3b13448cb99df43;217;217.354.581.500.000.000.000;;;
;;0xe18bcfe52b4afcc0090171b24c9f11a29a87b9a3;217;217.354.386.400.000.000.000;;;
;;0x241b5cc93ff91fc39db3047b267da287d9218077;217;217.322.401.800.000.000.000;;;
;;0xefe551af8753a22657546144d8170bc927a1ccaf;217;216.878.517.500.000.000.000;;;
;;0x1cc3e3bc3d7d18ed7a7e4fa1134b31b22e05844f;217;216.530.362.400.000.000.000;;;
;;0x1f77381dd9bec01a14dd7e40975cd5ceb33e4b52;216;216.488.074.800.000.000.000;;;
;;0x10206f8a0b65117174e8ceb255a215c2ad1e3844;216;216.377.072.500.000.000.000;;;
;;0x6659d57b471959f3dde48030b1e3da7cac11ae60;216;215.572.045.800.000.000.000;;;
;;0x79a63544cbf3251784d30a61499d82c3e28f51eb;215;215.479.784.800.000.000.000;;;
;;0x2728f4f1d1fae4488059d1163ff45fd7b3990860;215;215.471.841.700.000.000.000;;;
;;0x1d69bc5af1af11c72897e58b42fc9dc77ae58615;215;214.886.224.100.000.000.000;;;
;;0x858fbcf995098bc2d29c4aca1368d38aba8ae95a;215;214.785.150.900.000.000.000;;;
;;0x7ea6e2453d994fcfb2c3956bd29c34f792d36122;215;214.658.299.400.000.000.000;;;
;;0xf8190a46235ce53a63d7a1590d825133649c090c;215;214.524.741.600.000.000.000;;;
;;0x44ca8d464ac51a34ca6107f09386ac5361145c33;214;214.381.864.100.000.000.000;;;
;;0xc5b279846a56b4a9d537ec30b6ee6816ae70d0fa;214;213.857.442.700.000.000.000;;;
;;0x5cd46e6289a93d6e4868afe9c0a3f6b4469b6e73;214;213.574.304.100.000.000.000;;;
;;0x15e8c25d8fc54a45b865b163cc0ad160a59663ca;213;213.204.895.100.000.000.000;;;
;;0xe4e35aed5a182768cc260401209ec12d2df17603;213;212.910.728.300.000.000.000;;;
;;0x09fc35cb1e8e310256559bc708bf436b561a16ff;212;212.491.301.600.000.000.000;;;
;;0x9f66918e4d563ee381004df2a483bdf972bf0de4;212;212.368.344.300.000.000.000;;;
;;0xf751b763c0c6bc55680b127110c3902e88c2284b;212;211.965.944.400.000.000.000;;;
;;0x02cc96fa00f2398c76330dd1fa47e1fbd0036b68;211;211.174.954.600.000.000.000;;;
;;0xd18b9615388afacf2c95282980c6b84a235a32a8;211;211.125.258.000.000.000.000;;;
;;0x803f50fd8935aa11d1c44ffb37a816472aea730c;211;211.118.345.400.000.000.000;;;
;;0xe4deeacc9e62b7fd12b31e95b6a656d544416402;211;210.907.315.400.000.000.000;;;
;;0x369d24e80d6fc989f1587f024437e87a5d153687;211;210.795.289.300.000.000.000;;;
;;0xe88d8d67aa5cc2f0f4d0c6796f268a79bbe77917;211;210.700.031.300.000.000.000;;;
;;0x6fd6cbbe448277e52439193b0a8a2c10b70cd1d5;211;210.666.786.200.000.000.000;;;
;;0xfdf99c4eeeed34c183059a0f2cd5106ae7f0abda;211;210.597.357.600.000.000.000;;;
